,FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
4925,06:11:38:31.127,61,0.0,0.0,0.0749810189,0.0,0.2349522263,0.3429850638,0.1708675176,0.0,0.0,0.0383595079,0.0,0.2351311892,0.3429976106,0.1708186865,0.0269677732,0.0084670028,0.0,0.0381501988,0.0382958725,0.0354145914,0.047009971,0.0,0.0130353272,0.1624031216,0.2149424404,0.0,0.0,0.0489184558,0.0505747683,0.0487391688,0.0470398664,0.0589561574,0.0277305134,0.2503543496,0.1657072753,0.0880419463,0.0963643119,0.0395421237,0.034931995,0.0282028224,0.032077346,0.2871138752,0.2870563269,0.032987956,0.0,0.0,0.0404318832,0.125969395,0.1402567774,0.1034423187,0.115932025,5.164e-07,0.0,0.0,0.0,-0.0233092569,-0.1026233137,0.0024002842,0.0455626547,-0.1026241258,-0.0046906532
4926,06:11:38:32.129,61,0.0,0.0,0.0740906671,0.0,0.2341987193,0.3424232304,0.1710313559,0.0,0.0,0.0392345898,0.0,0.234368667,0.3424368203,0.1709827483,0.0269032847,0.0086322594,0.0,0.0381332897,0.0383145213,0.0355471633,0.047043696,0.0,0.0129080871,0.1625261456,0.215092361,0.0,0.0,0.0487840846,0.0504049994,0.0488071628,0.0470549427,0.0588449836,0.0276936255,0.2498217076,0.1652578562,0.0878039151,0.0961386263,0.0395402089,0.0349342749,0.0281275362,0.0319799259,0.2813397646,0.2812853754,0.0330150165,0.0,0.0,0.0405344479,0.1256743819,0.1400899887,0.1032556891,0.1156316996,4.608e-07,0.0,0.0,0.0,-0.0238418132,-0.1022917926,0.0024471269,0.045023147,-0.1022924781,-0.0046200664
4927,06:11:38:33.131,61,0.0,0.0,0.0732884705,0.0,0.2325638533,0.3403796554,0.1711084247,0.0,0.0,0.0400084443,0.0,0.2327247709,0.3403964937,0.1710596532,0.0268351994,0.0087657282,0.0,0.0381294079,0.0383592807,0.0357066616,0.047126893,0.0,0.0127822282,0.1627682894,0.2153290808,0.0,0.0,0.0486284196,0.050212767,0.0488891378,0.0470882319,0.0587560721,0.0276387502,0.2494617999,0.1649179012,0.0875754952,0.0959160924,0.039543882,0.0349415988,0.028096173,0.0319284722,0.2773547471,0.2773035169,0.0330573916,0.0,0.0,0.0406397209,0.1254674345,0.1400012523,0.103162691,0.1154255047,3.798e-07,0.0,0.0,0.0,-0.0243138447,-0.101575464,0.0024779695,0.0445389301,-0.1015762016,-0.0045381873
4928,06:11:38:34.132,61,0.0,0.0,0.0731603429,0.0,0.2326018214,0.3397148252,0.1713445932,0.0,0.0,0.0401192792,0.0,0.2327616513,0.3397330642,0.1712958515,0.0268016364,0.0089042559,0.0,0.0381949134,0.0384578481,0.0358661823,0.0472242609,0.0,0.0127300937,0.1630117744,0.2156632394,0.0,0.0,0.0485097282,0.0500739515,0.0489818603,0.0471403077,0.0587093756,0.0276329443,0.2489487976,0.1644274443,0.0873242319,0.0956662446,0.0395829417,0.0349836424,0.0280400068,0.0318612494,0.2753770053,0.2753270864,0.0331105962,0.0,0.0,0.040751189,0.1253724843,0.1400426179,0.103071481,0.1152555719,3.866e-07,0.0,0.0,0.0,-0.0243811663,-0.1015917286,0.0024852299,0.044460997,-0.1015924364,-0.0045309807
4929,06:11:38:35.134,61,0.0,0.0,0.0726891011,0.0,0.2318368405,0.3389472365,0.1716043204,0.0,0.0,0.0405509211,0.0,0.231991753,0.3389668167,0.1715553701,0.0267653111,0.0090669375,0.0,0.0382677652,0.0385592543,0.0359671228,0.0472383164,0.0,0.012649647,0.163407281,0.2161933035,0.0,0.0,0.0484089963,0.0499538183,0.0490927398,0.0472007133,0.0586608052,0.027617069,0.2483437806,0.1638656259,0.086960122,0.0952993631,0.0396292396,0.0350258574,0.02798911,0.0318030901,0.2729091048,0.2728584111,0.0331631415,0.0,0.0,0.0408078358,0.1252385378,0.1400334686,0.1029291749,0.1150510684,3.143e-07,0.0,0.0,0.0,-0.0246443227,-0.1012563556,0.0025036987,0.0441761091,-0.1012570336,-0.0044870027
4930,06:11:38:36.135,61,0.0,0.0,0.072445184,0.0,0.2314035445,0.3385564089,0.1718683094,0.0,0.0,0.0407849327,0.0,0.2315557152,0.338576287,0.1718188524,0.0267422944,0.0091657797,0.0,0.0383508503,0.0386715084,0.036087621,0.0472678505,0.0,0.0126918061,0.163811177,0.2167593986,0.0,0.0,0.0483109057,0.0498473346,0.0491942354,0.0472842529,0.058633361,0.0276127253,0.2477746457,0.1633319855,0.0866436735,0.0949761495,0.039684955,0.0350818038,0.0279544108,0.0317707844,0.271750927,0.2717000544,0.0332238525,0.0,0.0,0.0408795699,0.1252606213,0.1401708871,0.1028814018,0.1149703115,3.771e-07,0.0,0.0,0.0,-0.0247870218,-0.1010663956,0.0025134366,0.0440287106,-0.1010671183,-0.0044635958
4931,06:11:38:37.137,61,0.0,0.0,0.0723248646,0.0,0.231248349,0.3384651542,0.1721180528,0.0,0.0,0.0408864282,0.0,0.2313994467,0.3384850621,0.1720675975,0.0267342124,0.0092805224,0.0,0.0384600796,0.0388047397,0.036199782,0.0472992323,0.0,0.012806179,0.1641895324,0.2174250484,0.0,0.0,0.0482244231,0.0497651212,0.049336955,0.0474065915,0.0585970879,0.0276088901,0.2471904606,0.1627674103,0.0862735212,0.0946075842,0.0397450812,0.0351389535,0.0278995857,0.0317292176,0.2709162533,0.2708650529,0.0332774334,0.0,0.0,0.0409285687,0.1253361702,0.140378952,0.1027848497,0.1148734912,4.542e-07,0.0,0.0,0.0,-0.0248488747,-0.100998342,0.0025179989,0.0439558886,-0.1009990126,-0.0044531953
4932,06:11:38:38.138,61,0.0,0.0,0.0723338723,0.0,0.2311358005,0.3382114172,0.1723739356,0.0,0.0,0.0408628918,0.0,0.2312868834,0.3382309973,0.172321856,0.026726082,0.0093580894,0.0,0.0385902151,0.0389604345,0.0363727957,0.0474057533,0.0,0.0130310832,0.1644747406,0.2180648893,0.0,0.0,0.0481108017,0.0496672504,0.049520798,0.0475895181,0.0585726909,0.0275904946,0.2467481643,0.1623008102,0.0859243274,0.0942549706,0.0397777446,0.0351811126,0.0278461985,0.0316981226,0.2681296468,0.2680763602,0.0334190689,0.0,0.0,0.041024521,0.1255675405,0.1407547444,0.1027042419,0.1148048863,5.126e-07,0.0,0.0,0.0,-0.0248346943,-0.1009491757,0.0025153288,0.0439615883,-0.100949876,-0.0044515901
4933,06:11:38:39.140,61,0.0,0.0,0.0725169256,0.0,0.2313087285,0.3383335173,0.172913149,0.0,0.0,0.0406718776,0.0,0.2314617336,0.3383526802,0.1728599519,0.0267297179,0.0094635002,0.0,0.0386946127,0.0390925221,0.0364659317,0.0474356823,0.0,0.0132656088,0.1650656313,0.2210525274,0.0,0.0,0.0479970723,0.0495723225,0.049712982,0.047776483,0.0585415587,0.0275542047,0.2464248985,0.1619445831,0.0855291784,0.0938576683,0.0398100354,0.0352178141,0.0278287865,0.031710092,0.2670986652,0.2670441568,0.0335549265,0.0,0.0,0.0410592966,0.1259482801,0.1413016617,0.1026926786,0.1148371026,6.178e-07,0.0,0.0,0.0,-0.0247184113,-0.1010252014,0.0025054524,0.0440725014,-0.1010258943,-0.0044661979
4934,06:11:38:40.142,61,0.0,0.0,0.072935544,0.0,0.2313773036,0.338640213,0.1733746529,0.0,0.0,0.0402528308,0.0,0.2315344065,0.3386585712,0.1733196825,0.0267440584,0.0095460163,0.0,0.0388461202,0.0392836556,0.0366169773,0.0474990681,0.0,0.0135643808,0.1656546742,0.223142311,0.0,0.0,0.0478745326,0.0494778678,0.049979344,0.0480449349,0.0585595369,0.0275195837,0.2460572869,0.1615290642,0.0851070434,0.0934302434,0.039873153,0.0352843143,0.0278262347,0.0317449085,0.2660974264,0.2660407126,0.0337319076,0.0,0.0,0.0410992466,0.1265857518,0.1427335739,0.1027719155,0.1149852946,6.421e-07,0.0,0.0,0.0,-0.0244636536,-0.1010562778,0.0024804038,0.044326786,-0.1010570005,-0.0044933413
4935,06:11:38:41.143,61,0.0,0.0,0.0733727291,0.0,0.2313554585,0.3389670849,0.1738236994,0.0,0.0,0.03981518,0.0,0.2315166444,0.3389846981,0.1737675071,0.0267458335,0.0096119242,0.0,0.0389851853,0.0394709036,0.0367561132,0.047554899,0.0,0.0138325999,0.166077733,0.2241790295,0.0,0.0,0.0477001481,0.0493262187,0.0502076484,0.0482880361,0.0585722178,0.0274602547,0.2457607687,0.1611993164,0.0846894234,0.0929983705,0.0399288163,0.0353406444,0.0278538056,0.0318049975,0.2657246888,0.2656668127,0.0339283645,0.0,0.0,0.0410967134,0.1272723228,0.1439391077,0.1029476598,0.1151921153,8.488e-07,0.0,0.0,0.0,-0.0241976921,-0.1010478809,0.0024532375,0.0445925221,-0.1010486633,-0.0045198845
4936,06:11:38:42.145,61,0.0,0.0,0.073522903,0.0,0.2316207439,0.3391766548,0.1741642505,0.0,0.0,0.0396704525,0.0,0.2317835689,0.3391934037,0.1741070002,0.0267478637,0.0096547911,0.0,0.0391169414,0.0396552533,0.0368807763,0.0475894026,0.0,0.0140679553,0.1668666154,0.2254453897,0.0,0.0,0.0475549921,0.0491989627,0.0504946411,0.0485759266,0.0585860349,0.0273874998,0.2455232441,0.1609250754,0.0842628554,0.0925532505,0.0399893411,0.0354002006,0.0279052276,0.0318892002,0.2650995851,0.2650406957,0.0341504179,0.0,0.0,0.0410986692,0.1283753216,0.1454167515,0.1031361148,0.1154122502,1.0933e-06,0.0,0.0,0.0,-0.024109453,-0.1011641473,0.002447125,0.0446832739,-0.1011649519,-0.0045343246
4937,06:11:38:43.146,61,0.0,0.0,0.0735724717,0.0,0.232327804,0.3392048776,0.1745401919,0.0,0.0,0.0396183468,0.0,0.2324917167,0.3392207026,0.1744813174,0.0267315991,0.009676652,0.0,0.0392670669,0.0398699157,0.0370318778,0.0476123057,0.0,0.0143140303,0.167445153,0.226258561,0.0,0.0,0.0473784544,0.049036473,0.0507806279,0.0488748737,0.0585891083,0.0273059364,0.2451378107,0.1605477929,0.083777681,0.0920416266,0.0400710814,0.0354779102,0.0279622748,0.031974189,0.264501214,0.264441222,0.0344120115,0.0,0.0,0.0410606675,0.129275158,0.1465663463,0.1033078134,0.1156206131,1.2037e-06,0.0,0.0,0.0,-0.0240770318,-0.1014731601,0.0024513509,0.0447119884,-0.1014738977,-0.0045511886
4938,06:11:38:44.148,61,0.0,0.0,0.0737626553,0.0,0.2325277925,0.3389876485,0.1749108583,0.0,0.0,0.0394171663,0.0,0.2326938957,0.3390026689,0.1748499423,0.0267140232,0.0096988147,0.0,0.039402172,0.0400693454,0.0371446759,0.0475726984,0.0,0.0145664671,0.1698450297,0.2295226306,0.0,0.0,0.047242064,0.0489180088,0.0510807522,0.0491839834,0.058622051,0.0272299927,0.2447668612,0.1601817012,0.0832877457,0.0915381014,0.0401504114,0.0355529189,0.0280391984,0.0320887566,0.2622614801,0.262204349,0.034686733,0.0,0.0,0.041010499,0.1303343922,0.1480357051,0.1035251692,0.1158897057,1.4195e-06,0.0,0.0,0.0,-0.0239545498,-0.1015610993,0.0024410114,0.0448271707,-0.1015617624,-0.0045668827
4939,06:11:38:45.150,61,0.0,0.0,0.0742389858,0.0,0.2325676829,0.3387076855,0.1751790792,0.0,0.0,0.0389485136,0.0,0.2327381521,0.3387219906,0.1751169562,0.0266932882,0.0097204177,0.0,0.0395432785,0.0402849652,0.0372874998,0.0475668013,0.0,0.0148254791,0.1708795428,0.2307860255,0.0,0.0,0.047078345,0.0487746149,0.0513651259,0.0494963489,0.0586007833,0.027148366,0.2442237735,0.1596912444,0.08276885,0.0909816772,0.0402382091,0.0356419608,0.0280988626,0.0321770757,0.260181278,0.2601191103,0.0349504426,0.0,0.0,0.0409647301,0.131127879,0.1489445567,0.1036778837,0.1160783991,1.5881e-06,0.0,0.0,0.0,-0.0236697011,-0.1015797332,0.0024124356,0.0451165624,-0.101580523,-0.0045972001
4940,06:11:38:46.151,61,0.0,0.0,0.0745654032,0.0,0.2331949621,0.3387484848,0.1755470783,0.0,0.0,0.0386216119,0.0,0.2333689928,0.3387618959,0.1754843891,0.0266824961,0.0097163161,0.0,0.0396474041,0.0404534526,0.0374138504,0.0475696586,0.0,0.0150232548,0.1715929657,0.2314980924,0.0,0.0,0.0469265841,0.0486388914,0.0516224205,0.0497752428,0.0585903972,0.0270621218,0.2439665198,0.1594372988,0.0823717713,0.0905531645,0.0403008014,0.0356992111,0.0281637497,0.0322628319,0.2595163584,0.2594514489,0.0352070779,0.0,0.0,0.0409133062,0.1320138872,0.1497769356,0.1038931906,0.1163132042,1.674e-06,0.0,0.0,0.0,-0.0234703775,-0.1018545851,0.0023986418,0.0453136638,-0.1018554196,-0.0046298518
4941,06:11:38:47.153,61,0.0,0.0,0.0748251155,0.0,0.2333812863,0.3385513723,0.1758969575,0.0,0.0,0.0383616388,0.0,0.2335580587,0.3385640681,0.1758339256,0.0266668219,0.0097147124,0.0,0.0397527218,0.0406306535,0.0375058092,0.0475272536,0.0,0.0151554039,0.1723290682,0.2321224958,0.0,0.0,0.0467715748,0.0484934114,0.0518898666,0.0500570387,0.058574833,0.0269688815,0.2435584515,0.15907906,0.0818906575,0.0900378376,0.0403739028,0.0357638262,0.0282314736,0.0323456675,0.2588541508,0.2587873042,0.0354925171,0.0,0.0,0.0408218838,0.1327868253,0.15051727,0.1040725783,0.1164923385,1.8679e-06,0.0,0.0,0.0,-0.0233121905,-0.101936698,0.0023844128,0.0454711169,-0.1019375101,-0.0046496987
4942,06:11:38:48.154,61,0.0,0.0,0.0749424174,0.0,0.2338487506,0.3384353518,0.1761466712,0.0,0.0,0.0382440574,0.0,0.2340271473,0.3384473622,0.1760838479,0.026661383,0.0097292867,0.0,0.0398661718,0.0407943688,0.0375341587,0.0474335328,0.0,0.0152884694,0.1728508025,0.2325435728,0.0,0.0,0.0466576777,0.0483880155,0.0521343537,0.0503086485,0.0586019047,0.0269054361,0.2430430651,0.1586372554,0.0813996941,0.0895118341,0.0404561162,0.0358355828,0.0282666236,0.0323950872,0.2582203448,0.2581515908,0.0357961617,0.0,0.0,0.0406990722,0.1333075315,0.1509912163,0.1041271165,0.1165495142,2.1394e-06,0.0,0.0,0.0,-0.0232402515,-0.1021412984,0.0023818598,0.0455414504,-0.1021420434,-0.004666294
4943,06:11:38:49.156,61,0.0,0.0,0.0752688721,0.0,0.2334995866,0.3385124207,0.1760664433,0.0,0.0,0.0379284509,0.0,0.2336809933,0.3385236859,0.1760041416,0.0266636461,0.0096987812,0.0,0.0400026739,0.0409664735,0.0375785232,0.0474117622,0.0,0.0154480739,0.1732800156,0.2328093797,0.0,0.0,0.0465765446,0.0483193137,0.0523058102,0.0505105443,0.0586650856,0.0268772021,0.2426982373,0.1583079845,0.0810654163,0.0891413689,0.0405406468,0.0359159186,0.0283085201,0.0324521773,0.2583113611,0.2582410276,0.0360502452,0.0,0.0,0.0406088606,0.1338326335,0.1514499933,0.104266122,0.1166923046,2.4002e-06,0.0,0.0,0.0,-0.02304882,-0.1019897461,0.002358715,0.0457405448,-0.1019904688,-0.0046796761
4944,06:11:38:50.158,61,0.0,0.0,0.0753490105,0.0,0.2337012142,0.3387950659,0.176056385,0.0,0.0,0.0378476381,0.0,0.2338834405,0.3388056755,0.175994873,0.0266862214,0.0096550826,0.0,0.0401384123,0.041127108,0.0375704505,0.047343716,0.0,0.0155935092,0.1740715057,0.233299017,0.0,0.0,0.0465445705,0.0483012944,0.0524642617,0.0506978408,0.0587697253,0.0268736109,0.2424132377,0.1580231041,0.0807709023,0.0888184607,0.0406260788,0.0359948128,0.0283589344,0.0325218104,0.2584987283,0.2584273517,0.0362920091,0.0,0.0,0.0405136794,0.1344211549,0.1519990116,0.1044571921,0.1168969125,3.0602e-06,0.0,0.0,0.0,-0.0229995046,-0.1020779908,0.0023557195,0.0457888283,-0.1020787507,-0.0046886955
4945,06:11:38:51.159,61,0.0,0.0,0.0753725246,0.0,0.23392497,0.3390061259,0.1758698821,0.0,0.0,0.0378346704,0.0,0.2341077477,0.3390160799,0.1758089215,0.0266903248,0.0095828967,0.0,0.0402415022,0.0412611589,0.0375566706,0.0472626351,0.0,0.0157684423,0.1747579873,0.2337758541,0.0,0.0,0.0465074927,0.0482771993,0.0526165776,0.0508880876,0.0588219278,0.0268509705,0.2420684099,0.1577179432,0.0804618299,0.0884798318,0.0406922251,0.0360631347,0.0284060817,0.0325846635,0.2584926188,0.2584204972,0.036515899,0.0,0.0,0.0404197276,0.1349145323,0.1524263024,0.104589656,0.117032893,3.2733e-06,0.0,0.0,0.0,-0.022991389,-0.1021758765,0.0023571628,0.0458026566,-0.1021765545,-0.004694635
4946,06:11:38:52.161,61,0.0,0.0,0.0759784281,0.0,0.2335736305,0.3392852247,0.1754878759,0.0,0.0,0.0372329615,0.0,0.2337618619,0.3392945528,0.1754273027,0.0266911387,0.0094653461,0.0,0.0403356254,0.0413733311,0.0375493094,0.0472280867,0.0,0.0158986319,0.1751627624,0.2338962257,0.0,0.0,0.046470575,0.0482478999,0.0527276546,0.0510431677,0.058883857,0.0268320944,0.2418920845,0.1575360745,0.0802534595,0.0882434696,0.0407427251,0.0361185968,0.0284478404,0.0326371975,0.2588330507,0.2587606013,0.0366899222,0.0,0.0,0.0403456092,0.1353333145,0.1527484655,0.1047609895,0.1171959788,3.5179e-06,0.0,0.0,0.0,-0.0226260927,-0.102024056,0.002316247,0.0461715795,-0.1020248234,-0.0047253463
4947,06:11:38:53.162,61,0.0,0.0,0.0769416094,0.0,0.2332867533,0.3396191597,0.1751867235,0.0,0.0,0.036280863,0.0,0.2334842831,0.3396279812,0.1751262993,0.026708154,0.0093669835,0.0,0.0404247195,0.0414726362,0.0375567935,0.0472273678,0.0,0.0160305742,0.1757009029,0.2342013717,0.0,0.0,0.0464664213,0.0482598133,0.0528220758,0.0511815324,0.0589426272,0.0268348493,0.2417906374,0.1574127823,0.0801303387,0.0881063491,0.0408011451,0.036174383,0.0284833685,0.0326843336,0.2593307495,0.2592579722,0.0368522964,0.0,0.0,0.040302556,0.1357723325,0.1531122923,0.1049587354,0.1174318269,3.6642e-06,0.0,0.0,0.0,-0.0220477879,-0.1019015908,0.0022543271,0.0467574969,-0.1019023061,-0.0047794795
4948,06:11:38:54.164,61,0.0,0.0,0.077501975,0.0,0.2329231203,0.3397590518,0.1749909818,0.0,0.0,0.0357231759,0.0,0.2331258357,0.3397674859,0.1749304831,0.0267227702,0.009261068,0.0,0.0405070335,0.041557949,0.0375499874,0.0472288094,0.0,0.0161508992,0.1760790646,0.2343416661,0.0,0.0,0.0464405231,0.0482451953,0.0528506301,0.0512581952,0.0590141341,0.0268377457,0.2417497337,0.1573372781,0.0800408944,0.0879916474,0.0408456512,0.0362195484,0.0285262149,0.0327396505,0.2601000369,0.260029614,0.0369748399,0.0,0.0,0.0402593762,0.1360882074,0.1533501446,0.1052114218,0.1177163497,3.8794e-06,0.0,0.0,0.0,-0.0217092298,-0.1017443836,0.0022162681,0.0470987931,-0.1017451063,-0.0048068617
4949,06:11:38:55.166,61,0.0,0.0,0.0780427232,0.0,0.2326228619,0.3399173915,0.1747702211,0.0,0.0,0.0351665691,0.0,0.2328304946,0.3399256468,0.1747088283,0.0267344341,0.0091642514,0.0,0.0405985415,0.0416541956,0.0375693031,0.047242377,0.0,0.0162686948,0.1765679568,0.2346131951,0.0,0.0,0.0464256033,0.0482407734,0.0528792962,0.0513333902,0.0590849966,0.0268547814,0.2416528016,0.1572123021,0.0799784958,0.0879195705,0.0409040973,0.0362734608,0.0285599772,0.0327873789,0.2612227499,0.2611581385,0.0371232778,0.0,0.0,0.0402094759,0.1364576966,0.1536941379,0.1054956168,0.118055895,4.1574e-06,0.0,0.0,0.0,-0.0213712566,-0.101614736,0.0021789712,0.0474280342,-0.1016155332,-0.004834231
4950,06:11:38:56.167,61,0.0,0.0,0.0794604346,0.0,0.2310669422,0.3401848972,0.1743804663,0.0,0.0,0.0337416343,0.0,0.2312871516,0.3401928842,0.1743184179,0.0267654471,0.0090466524,0.0,0.0407067835,0.0417672172,0.0376330502,0.0473172478,0.0,0.0163363907,0.1772213727,0.2349923104,0.0,0.0,0.0464306064,0.0482515395,0.052936472,0.0514243282,0.0591750182,0.0268774033,0.2417138666,0.1571825743,0.0799801871,0.0879199579,0.0409739465,0.0363330618,0.0286094788,0.0328470469,0.2620784938,0.2620164752,0.0372750349,0.0,0.0,0.0402060263,0.1370176375,0.1542098969,0.1058443487,0.118449159,4.2112e-06,0.0,0.0,0.0,-0.020506708,-0.1009393483,0.0020768442,0.0482929349,-0.100940071,-0.0048893751
4951,06:11:38:57.169,61,0.0,0.0,0.0800956413,0.0,0.2304451317,0.3401159942,0.1740310192,0.0,0.0,0.0331044346,0.0,0.2306710631,0.340123564,0.1739684045,0.0267866161,0.0089226682,0.0,0.0407789536,0.0418429933,0.0376451425,0.0473419353,0.0,0.0163978916,0.1777635515,0.2352526635,0.0,0.0,0.0464364178,0.0482613929,0.0529866815,0.0515133701,0.0592654124,0.0268832836,0.2417907268,0.1571887881,0.0799357593,0.0878636539,0.0410281457,0.0363810137,0.0286626704,0.0329062864,0.2626425028,0.2625814378,0.0374025963,0.0,0.0,0.0401726142,0.1373882592,0.1544983387,0.1060897633,0.1187146455,3.9848e-06,0.0,0.0,0.0,-0.0201199967,-0.1006696969,0.0020322036,0.0486803204,-0.1006703079,-0.0049153031
4952,06:11:38:58.170,61,0.0,0.0,0.0807654858,0.0,0.2298875153,0.340102613,0.1736210436,0.0,0.0,0.0324328467,0.0,0.2301191837,0.3401097655,0.1735582501,0.0267978143,0.008783035,0.0,0.0408632234,0.041935008,0.037664853,0.0473572053,0.0,0.0164629314,0.1787108332,0.2356862724,0.0,0.0,0.0464653,0.0482987314,0.053059049,0.0516275428,0.059347108,0.0268956106,0.2418144047,0.157144472,0.079865694,0.0877785683,0.0410923176,0.0364345983,0.028709434,0.0329567865,0.2630175352,0.2629561722,0.0375774242,0.0,0.0,0.0401178785,0.1378074139,0.1548194289,0.1062929332,0.118950434,3.9387e-06,0.0,0.0,0.0,-0.0197122972,-0.1004280075,0.0019862184,0.0490886346,-0.1004287302,-0.0049445238
4953,06:11:38:59.174,61,0.0,0.0,0.0816506669,0.0,0.2292173356,0.3400755823,0.1731480658,0.0,0.0,0.0315369628,0.0,0.2294569314,0.3400822878,0.1730856597,0.0268236641,0.0086698392,0.0,0.0409639664,0.04203647,0.0376972817,0.0473894253,0.0,0.016510617,0.1794589162,0.2361239791,0.0,0.0,0.0465163924,0.0483548678,0.0531382039,0.0517373346,0.059445139,0.0269209165,0.2418004572,0.1570486873,0.0798053145,0.087711677,0.0411667749,0.0364932567,0.0287416857,0.0329901353,0.2634367049,0.2633737326,0.0377687812,0.0,0.0,0.0400705487,0.1382627636,0.1551799923,0.1064607948,0.119149752,4.0482e-06,0.0,0.0,0.0,-0.019168349,-0.1001379266,0.0019258001,0.0496280976,-0.1001386195,-0.0049842801
4954,06:11:39:00.173,61,0.0,0.0,0.0821645409,0.0,0.2286214679,0.3398103416,0.1728338003,0.0,0.0,0.0310351662,0.0,0.2288654447,0.3398166001,0.1727710664,0.0268408041,0.0085516032,0.0,0.0410600305,0.042135682,0.0377382562,0.0474319756,0.0,0.0166018754,0.1801217943,0.2365849465,0.0,0.0,0.0465588011,0.0484055169,0.0532114692,0.0518520176,0.0595196113,0.0269431509,0.241748631,0.15692994,0.0797340646,0.0876270086,0.0412247628,0.0365469269,0.0287602246,0.0330170728,0.263299644,0.2632357478,0.0379459821,0.0,0.0,0.0400555916,0.138591364,0.1554205269,0.1065512151,0.1192849129,4.0335e-06,0.0,0.0,0.0,-0.0188638475,-0.0998792127,0.0018902821,0.0499417372,-0.0998798758,-0.0050027063
4955,06:11:39:01.175,61,0.0,0.0,0.0828634128,0.0,0.2281624824,0.3396100402,0.172509715,0.0,0.0,0.0303392522,0.0,0.2284124643,0.3396158814,0.1724473834,0.0268659983,0.0084535368,0.0,0.0411512554,0.0422220267,0.0377514735,0.0474534929,0.0,0.0166935977,0.1804825813,0.2367782742,0.0,0.0,0.0465987772,0.0484585091,0.0532854199,0.0519573912,0.0596244521,0.0269721691,0.2416691929,0.1567884237,0.0796496272,0.0875273198,0.0412726477,0.0365900844,0.0287544131,0.0330149084,0.2630708814,0.2630051076,0.0381276645,0.0,0.0,0.0400381573,0.1388097107,0.1555314064,0.1065497249,0.1193119586,4.3131e-06,0.0,0.0,0.0,-0.0184412189,-0.0996807441,0.0018442405,0.0503675379,-0.0996814892,-0.0050352346
4956,06:11:39:02.177,61,0.0,0.0,0.0834354833,0.0,0.2279684991,0.3395185769,0.1720421761,0.0,0.0,0.029756818,0.0,0.2282239497,0.3395239711,0.1719801873,0.0268812478,0.0083573656,0.0,0.0412486084,0.0423252806,0.0377757549,0.0474607758,0.0,0.0167612173,0.1810561717,0.2372431904,0.0,0.0,0.0466536619,0.0485232361,0.0533506721,0.0520408265,0.059719082,0.0270014368,0.2415302843,0.1566076428,0.0795725584,0.0874356255,0.0413304903,0.0366422571,0.0287717935,0.0330393538,0.2618973255,0.2618241608,0.0382671244,0.0,0.0,0.0400343053,0.1391133219,0.1557336003,0.1066129431,0.1194194481,4.2116e-06,0.0,0.0,0.0,-0.0180873442,-0.0995978266,0.00180734,0.0507156774,-0.0995984972,-0.0050657587
