FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
2.1234e-06,0.035208453,0.019834561,0.0,0.0,0.048247911,0.173702344,2.1927e-06,0.035069507,0.099539623,0.0,0.0,0.048289303,0.17463091,0.015548615,0.011910605,0.0,0.02122427,0.013934517,0.009729506,0.041938964,0.010252032,0.0,0.338968933,0.319923341,0.0,0.0,0.159227103,0.162842438,0.040299848,0.04297106,0.049338177,0.022198215,0.283402056,0.207920522,0.100397326,0.097768545,0.02159122,0.020896887,0.028277822,0.027496608,0.05321471,0.052084364,0.049692243,0.0,0.0,0.026238857,0.047572054,0.053042624,0.07864517,0.07878051,1.5e-09,-0.008132323,0.051638496,0.087167613,-0.060791336,0.021462398,-0.001304124,0.012113443,0.021509197,0.000260584
1.9541e-06,0.035177227,0.019930629,0.0,0.0,0.048179403,0.17305474,2.018e-06,0.035038672,0.09942317,0.0,0.0,0.04822056,0.173976138,0.015479751,0.011924054,0.0,0.021177175,0.01392844,0.009725087,0.041923434,0.010171011,0.0,0.33848238,0.319549382,0.0,0.0,0.158905625,0.16253458,0.040267736,0.042937633,0.049164906,0.022158682,0.282904714,0.207447961,0.100000121,0.09738338,0.021581495,0.020892058,0.028228518,0.027465636,0.052950483,0.051825654,0.049754024,0.0,0.0,0.026170688,0.047419693,0.052890748,0.078653961,0.078833252,1.4e-09,-0.008607501,0.052381051,0.087405868,-0.060720235,0.021443434,-0.001301449,0.012172118,0.021490136,0.000261614
1.7984e-06,0.035779845,0.019979233,0.0,0.0,0.048043132,0.17260243,1.8572e-06,0.035640121,0.099374011,0.0,0.0,0.048083961,0.173516944,0.015401929,0.011973765,0.0,0.021117698,0.013915222,0.009725146,0.041934922,0.01008937,0.0,0.333032727,0.315491498,0.0,0.0,0.158375919,0.162011415,0.040266056,0.042927273,0.048968457,0.022094987,0.282477975,0.20705758,0.099655353,0.097048424,0.021545004,0.020862313,0.028172674,0.027425442,0.052696146,0.051578004,0.049790416,0.0,0.0,0.026116639,0.047216788,0.052681338,0.078582555,0.078802556,1.3e-09,-0.009061914,0.052446184,0.087547883,-0.060689729,0.021811476,-0.001323129,0.012201705,0.021858292,0.000266744
1.6551e-06,0.036469888,0.020546831,0.0,0.0,0.047858238,0.171532303,1.7092e-06,0.036329772,0.09882357,0.0,0.0,0.04789862,0.172447071,0.01530437,0.011981016,0.0,0.021019762,0.013869416,0.009716616,0.041953106,0.010012655,0.0,0.321208626,0.302079201,0.0,0.0,0.157384411,0.161007464,0.040216472,0.042871874,0.048737187,0.022005182,0.28224799,0.206894755,0.09943872,0.096829638,0.02145136,0.020780524,0.028097592,0.027362622,0.052402329,0.051285159,0.049761664,0.0,0.0,0.0260849,0.04695338,0.052385379,0.078457862,0.078701444,1.2e-09,-0.009369045,0.053039265,0.087889947,-0.060353003,0.022233082,-0.001341239,0.012548232,0.022279944,0.000279613
1.5232e-06,0.037599992,0.020942953,0.0,0.0,0.047478084,0.170942038,1.573e-06,0.037458707,0.098435596,0.0,0.0,0.047517784,0.171852827,0.015104329,0.011917771,0.0,0.020805281,0.013771092,0.009662506,0.041835137,0.01002341,0.0,0.308443546,0.286317557,0.0,0.0,0.136446387,0.138012156,0.039959759,0.042593624,0.04816116,0.021819448,0.268204629,0.20104678,0.097375169,0.094980575,0.021228632,0.020571603,0.027897917,0.027169496,0.051564537,0.050453629,0.049474999,0.0,0.0,0.025950169,0.046476975,0.051844843,0.078099206,0.078346536,1.2e-09,-0.00944139,0.053157043,0.088078477,-0.060115129,0.022923637,-0.001377468,0.012789948,0.022970412,0.000293834
1.4018e-06,0.03891978,0.02157731,0.0,0.0,0.046977691,0.170683742,1.4476e-06,0.038777128,0.097850464,0.0,0.0,0.047016565,0.171590701,0.014820442,0.011885937,0.0,0.020503067,0.013641777,0.009560857,0.041543793,0.010057123,0.0,0.28979519,0.269261539,0.0,0.0,0.117829457,0.119286425,0.039536994,0.042122439,0.045922723,0.021561312,0.232794836,0.178481102,0.090587512,0.088865042,0.020922702,0.020278087,0.027543211,0.026823016,0.050339546,0.049230319,0.048823126,0.0,0.0,0.025674464,0.04567292,0.050641835,0.077306926,0.077520624,1e-09,-0.009174687,0.054037896,0.088229977,-0.059756666,0.023729965,-0.001417445,0.013177105,0.023776807,0.00031336
1.2901e-06,0.039940406,0.022152247,0.0,0.0,0.04639383,0.170400664,1.3322e-06,0.039796777,0.097314999,0.0,0.0,0.046431817,0.171300754,0.014474494,0.011839327,0.0,0.020141469,0.013493929,0.009430114,0.041134998,0.010106601,0.0,0.279299706,0.258292317,0.0,0.0,0.105243884,0.106531777,0.039007764,0.041538909,0.042838365,0.021248488,0.216907919,0.164594337,0.083160676,0.08183647,0.020565448,0.019930692,0.02707907,0.026370797,0.048325043,0.047227692,0.047840212,0.0,0.0,0.025280634,0.044444881,0.04897188,0.075827248,0.076044165,7e-10,-0.00893892,0.055030358,0.088285282,-0.059428766,0.024353473,-0.00144673,0.013528011,0.024400445,0.000330145
1.1873e-06,0.040036809,0.022257872,0.0,0.0,0.045762405,0.170487627,1.2261e-06,0.03989318,0.097217672,0.0,0.0,0.045799401,0.171379075,0.014092863,0.011813461,0.0,0.01971175,0.013309479,0.009286274,0.040649299,0.010174549,0.0,0.22886309,0.207869947,0.0,0.0,0.089896932,0.090719931,0.038383558,0.040812135,0.039861571,0.020890443,0.203796178,0.154986113,0.078955926,0.07786759,0.020117946,0.019497421,0.026506456,0.0258111,0.043615267,0.042553332,0.046653286,0.0,0.0,0.024874242,0.042871017,0.046996176,0.073290169,0.073459223,6e-10,-0.008547539,0.055614647,0.088572845,-0.05936924,0.024412377,-0.00144878,0.013592495,0.024459358,0.00033252
1.0927e-06,0.040720217,0.022825703,0.0,0.0,0.044983149,0.170665324,1.1284e-06,0.040576395,0.096707478,0.0,0.0,0.045017548,0.171540484,0.013666426,0.011749754,0.0,0.019207986,0.013083337,0.009107029,0.040049728,0.010248466,0.0,0.1983428,0.178076729,0.0,0.0,0.075585,0.075952753,0.03751725,0.039537992,0.036542155,0.020483304,0.183045089,0.141788676,0.074303247,0.073535457,0.019589687,0.018985853,0.025759431,0.025133368,0.038411569,0.037518274,0.044803828,0.0,0.0,0.024392525,0.040296197,0.043911237,0.069409557,0.06953752,3e-10,-0.008564942,0.056375605,0.088857301,-0.059057076,0.024830008,-0.001465836,0.013939118,0.024876988,0.000346824
1.0056e-06,0.041601118,0.024087295,0.0,0.0,0.04365442,0.171131849,1.0384e-06,0.04145788,0.095536917,0.0,0.0,0.043684501,0.171986014,0.013195735,0.01169515,0.0,0.018642124,0.012831022,0.00890056,0.039388407,0.010390071,0.0,0.138526604,0.118764982,0.0,0.0,0.056543112,0.056439348,0.036018379,0.037493467,0.033046462,0.01999573,0.157955274,0.124646261,0.06798064,0.067491181,0.018974584,0.018388057,0.024475521,0.023915073,0.031948682,0.031314343,0.042562977,0.0,0.0,0.023815755,0.036995769,0.039970078,0.064045049,0.063802391,2e-10,-0.008547138,0.057218638,0.088904329,-0.058341458,0.025368348,-0.001479503,0.01470934,0.02541543,0.000373911
9.255e-07,0.042192418,0.025078638,0.0,0.0,0.042098418,0.171713978,9.557e-07,0.042049959,0.094631098,0.0,0.0,0.042124182,0.172542632,0.01268246,0.011726548,0.0,0.018028153,0.012556559,0.008668988,0.038602699,0.010573345,0.0,0.117618755,0.099537082,0.0,0.0,0.044720992,0.04452299,0.034155272,0.035099048,0.029776182,0.019422108,0.137890697,0.110099845,0.060999196,0.060807936,0.018298272,0.017728968,0.022939006,0.022460455,0.025826804,0.025361383,0.040060736,0.0,0.0,0.023162998,0.034019228,0.036610369,0.059472092,0.058996551,2e-10,-0.008448526,0.058059257,0.088700227,-0.057787765,0.025729818,-0.001486368,0.015314583,0.025776906,0.000394835
8.517e-07,0.042512849,0.025964694,0.0,0.0,0.040645596,0.172291845,8.795e-07,0.042371366,0.093843423,0.0,0.0,0.040668119,0.173092634,0.012165875,0.011861877,0.0,0.01740667,0.012277533,0.008436083,0.037937854,0.010711527,0.0,0.090724453,0.080941685,0.0,0.0,0.037429284,0.037248597,0.032584664,0.033190202,0.027531128,0.018800443,0.129464001,0.103770047,0.057106942,0.056987036,0.017596878,0.017048601,0.021613441,0.021207433,0.020729618,0.020347858,0.038154841,0.0,0.0,0.022516616,0.031716108,0.034078404,0.055947427,0.055382684,1e-10,-0.008854952,0.058507797,0.088329598,-0.057306461,0.025925767,-0.001485233,0.015855581,0.025972892,0.000411891
7.838e-07,0.042491384,0.026361339,0.0,0.0,0.039065391,0.17291452,8.094e-07,0.042350486,0.093522623,0.0,0.0,0.039084803,0.17368345,0.011634585,0.012074546,0.0,0.016781194,0.012000875,0.00819874,0.037234642,0.010839721,0.0,0.067597009,0.06163064,0.0,0.0,0.031457767,0.031327598,0.030948125,0.031282369,0.025614129,0.018134633,0.11793977,0.096005134,0.053236127,0.053125717,0.016877301,0.016349748,0.020381386,0.020032888,0.015786409,0.015428651,0.036158647,0.0,0.0,0.021851702,0.029705387,0.03190406,0.052875057,0.052296434,1e-10,-0.009260103,0.058110368,0.087680802,-0.057110596,0.025912698,-0.001479415,0.016097805,0.025959877,0.000417973
7.214e-07,0.042836405,0.026417835,0.0,0.0,0.037665982,0.173600808,7.449e-07,0.042694923,0.09356039,0.0,0.0,0.037683152,0.174336731,0.011106573,0.012344504,0.0,0.016168973,0.011731209,0.007957686,0.036538292,0.01091826,0.0,0.054955129,0.051819701,0.0,0.0,0.027801193,0.027701585,0.029687777,0.029872136,0.024064938,0.017464805,0.10891588,0.089211516,0.049734969,0.049650364,0.016174229,0.015668357,0.019307578,0.019011097,0.012044071,0.011694199,0.03450777,0.0,0.0,0.021181166,0.028083338,0.030220058,0.050334197,0.049878545,1e-10,-0.009957736,0.057531086,0.086798981,-0.057133336,0.026123485,-0.001492048,0.016132213,0.026170678,0.000422269
6.639e-07,0.042825088,0.026454372,0.0,0.0,0.036411993,0.174665764,6.856e-07,0.042683411,0.093570113,0.0,0.0,0.036427371,0.17531991,0.010587412,0.012670914,0.0,0.015578338,0.011478324,0.007719746,0.035802417,0.010965019,0.0,0.044640809,0.043886747,0.0,0.0,0.025043184,0.024985397,0.028611971,0.02868738,0.022797296,0.0167995,0.099310994,0.081940964,0.046408549,0.046310373,0.015492649,0.015006777,0.018397091,0.018139174,0.008434285,0.00805175,0.033164568,0.0,0.0,0.020509884,0.026874013,0.029022409,0.048403092,0.048066959,0.0,-0.010545798,0.056827289,0.085956313,-0.057139285,0.026116444,-0.001491801,0.01615453,0.026163774,0.000422742
6.11e-07,0.042251546,0.025997492,0.0,0.0,0.035377868,0.175570428,6.309e-07,0.042110063,0.094076268,0.0,0.0,0.035391938,0.176153719,0.010101273,0.012960723,0.0,0.015028156,0.011249265,0.007504583,0.035152853,0.010931784,0.0,0.036344688,0.036611509,0.0,0.0,0.023232754,0.023215737,0.027732182,0.027769674,0.021861088,0.016162301,0.095492207,0.078924693,0.044714131,0.044571795,0.014848191,0.01438242,0.017607197,0.017369445,0.005933668,0.005527465,0.032163229,0.0,0.0,0.019890335,0.025946673,0.028093325,0.047170274,0.046873041,0.0,-0.010948538,0.056280327,0.0851354,-0.057448898,0.025766093,-0.001479746,0.015875673,0.025813256,0.000409877
5.623e-07,0.041692641,0.025900425,0.0,0.0,0.034499422,0.176266894,5.806e-07,0.041551549,0.094237819,0.0,0.0,0.034512807,0.176811576,0.009644765,0.01325036,0.0,0.014508805,0.011030452,0.007302037,0.034544088,0.010851636,0.0,0.030063909,0.031893201,0.0,0.0,0.021990672,0.021990363,0.026955433,0.026972307,0.021064866,0.015558934,0.093248129,0.077077121,0.043511216,0.043358356,0.014239722,0.01379319,0.01689142,0.016670791,0.00414726,0.003733693,0.031259276,0.0,0.0,0.019324036,0.025134167,0.027281841,0.046197202,0.045933824,0.0,-0.011273051,0.055355099,0.084080815,-0.057548046,0.025424497,-0.001462637,0.01581654,0.025471777,0.000402946
5.175e-07,0.040624205,0.025981808,0.0,0.0,0.033779625,0.177179441,5.344e-07,0.040484868,0.09417259,0.0,0.0,0.033792563,0.177668765,0.009228225,0.013468762,0.0,0.014037516,0.010838538,0.007120998,0.033985894,0.010811861,0.0,0.027430082,0.029674755,0.0,0.0,0.021069573,0.021079456,0.026261834,0.026274603,0.020401593,0.015007366,0.091967881,0.075935699,0.042638905,0.042478174,0.01368722,0.013256943,0.016254818,0.016042935,0.002232854,0.001811552,0.030506697,0.0,0.0,0.018817354,0.024440205,0.026591564,0.04540161,0.045164663,0.0,-0.010850216,0.054398817,0.08348012,-0.057509154,0.024771763,-0.001424108,0.015866498,0.024819043,0.000393856
4.762e-07,0.038534947,0.02545643,0.0,0.0,0.033164363,0.177661508,4.918e-07,0.03839815,0.094679304,0.0,0.0,0.033176992,0.178122699,0.008836406,0.01366681,0.0,0.013596115,0.010649108,0.006947753,0.033493009,0.010734112,0.0,0.025807586,0.028226757,0.0,0.0,0.02032768,0.020344118,0.025618559,0.025630483,0.019804979,0.014495434,0.091224998,0.075221084,0.041954782,0.041788664,0.013161154,0.012748753,0.015658166,0.015457333,0.000324238,0.0,0.029853456,0.0,0.000138285,0.018357454,0.023798693,0.02594953,0.04464145,0.044443328,0.0,-0.010630814,0.052895975,0.082572006,-0.057820372,0.023495367,-0.001358003,0.015546141,0.023542512,0.000366048
4.383e-07,0.03562646,0.025279539,0.0,0.0,0.032671928,0.177778184,4.526e-07,0.035494149,0.094839841,0.0,0.0,0.032684345,0.178219199,0.008486222,0.013825868,0.0,0.013201213,0.010481624,0.006792558,0.03301359,0.010647346,0.0,0.02480606,0.027241498,0.0,0.0,0.019737095,0.019758191,0.025042096,0.025054034,0.019282773,0.014048397,0.090685874,0.074633837,0.041401342,0.041231185,0.01268883,0.012290423,0.015099838,0.014909452,0.0,0.0,0.029215306,0.000870495,0.001342456,0.01795492,0.023226257,0.025372027,0.043981757,0.043819543,0.0,-0.01029347,0.051834685,0.081371233,-0.057920739,0.021718569,-0.001257449,0.015438737,0.021765558,0.000336072
4.034e-07,0.0335292,0.025733888,0.0,0.0,0.032257307,0.177695558,4.165e-07,0.03340099,0.094392017,0.0,0.0,0.03226953,0.178118959,0.00815931,0.013929022,0.0,0.012835366,0.010330263,0.006642817,0.032535918,0.010540805,0.0,0.024007659,0.026401792,0.0,0.0,0.019172162,0.019199016,0.024483129,0.024501044,0.018794542,0.013631153,0.090060003,0.073989183,0.04083027,0.04066065,0.012250565,0.011866086,0.014575016,0.014396058,0.0,0.0,0.028616339,0.001925433,0.002399739,0.017572958,0.022696117,0.024838179,0.043373354,0.043251921,0.0,-0.009742682,0.051007447,0.080302827,-0.057648793,0.020437459,-0.001177706,0.01571664,0.020484354,0.000321977
3.712e-07,0.030339502,0.026386814,0.0,0.0,0.031927701,0.180025831,3.833e-07,0.030217145,0.093709417,0.0,0.0,0.03193976,0.18038857,0.007865531,0.014014694,0.0,0.012519161,0.010217762,0.006507113,0.032025196,0.010454963,0.0,0.023755008,0.026077593,0.0,0.0,0.018669263,0.018701714,0.023989875,0.024018936,0.018350896,0.013261038,0.088724084,0.072622769,0.040212736,0.040045224,0.011877203,0.011501866,0.014086641,0.013915523,0.0,0.0,0.028058408,0.003024816,0.003501451,0.017204925,0.022221783,0.02436921,0.042802658,0.042727869,0.0,-0.009256313,0.049973991,0.078942344,-0.057234068,0.018488884,-0.001057737,0.016116023,0.018535759,0.000298744
3.416e-07,0.027451113,0.027617175,0.0,0.0,0.031696968,0.182530671,3.528e-07,0.027334806,0.092481367,0.0,0.0,0.031708911,0.18285349,0.007610515,0.014066795,0.0,0.012253429,0.010139899,0.006402341,0.031610038,0.010380776,0.0,0.023395939,0.025591834,0.0,0.0,0.018185284,0.018225245,0.023548912,0.023592176,0.017981105,0.012936736,0.087871797,0.071738377,0.039666742,0.039495513,0.011549367,0.011181182,0.01363799,0.013473447,0.0,0.0,0.027609736,0.004067111,0.004547229,0.016907333,0.021828897,0.023981266,0.042295743,0.042263825,0.0,-0.008083154,0.048922998,0.077530712,-0.056485768,0.016724559,-0.000944285,0.016868001,0.016771318,0.000282912
3.144e-07,0.023159999,0.02941592,0.0,0.0,0.031568456,0.18444176,3.247e-07,0.023052082,0.090710826,0.0,0.0,0.031580355,0.184745371,0.007384273,0.01411035,0.0,0.012013686,0.010075484,0.006313589,0.031273715,0.010320576,0.0,0.022816369,0.024595577,0.0,0.0,0.01772364,0.017768679,0.02315669,0.023212941,0.017657271,0.012638385,0.087237492,0.071058594,0.039172817,0.038999882,0.011255663,0.01089192,0.013227961,0.013069101,0.0,0.0,0.02719442,0.004838305,0.005318533,0.016648833,0.021480385,0.023634128,0.041823406,0.041831609,0.0,-0.006732647,0.046865296,0.076351255,-0.055406593,0.014103358,-0.000781071,0.017967366,0.014149923,0.00025424
2.893e-07,0.021422984,0.030084645,0.0,0.0,0.031443019,0.186393082,2.988e-07,0.02131819,0.090087466,0.0,0.0,0.03145482,0.18668735,0.007168518,0.014145366,0.0,0.011800194,0.010027923,0.006230296,0.030937621,0.010245692,0.0,0.022517158,0.024089366,0.0,0.0,0.017295554,0.017347351,0.022784639,0.022854848,0.017347885,0.012367055,0.086536057,0.070337854,0.038661286,0.038484186,0.010989251,0.01062885,0.01284475,0.012691006,0.0,0.0,0.026807411,0.005501032,0.005981952,0.016394185,0.021163261,0.023320932,0.041371234,0.041419972,0.0,-0.00488046,0.043971357,0.07494171,-0.055026632,0.013042281,-0.000717351,0.018376092,0.013088767,0.000240521
2.663e-07,0.019230299,0.031075368,0.0,0.0,0.031327575,0.190238163,2.75e-07,0.019129211,0.089066535,0.0,0.0,0.031339273,0.190507516,0.006969701,0.014196253,0.0,0.011599371,0.00998666,0.00616888,0.030682402,0.010142713,0.0,0.022058696,0.023588989,0.0,0.0,0.016866921,0.016925052,0.02245651,0.022540432,0.017064598,0.012101026,0.086051188,0.069823057,0.038253531,0.038074527,0.010736993,0.010381096,0.012505502,0.012357879,0.0,0.0,0.02645731,0.006127283,0.006606865,0.016196774,0.020894684,0.023068786,0.04099476,0.041089606,0.0,-0.003623668,0.041653869,0.074058048,-0.054403938,0.011702687,-0.000636387,0.018981554,0.011749239,0.000223016
2.451e-07,0.01600723,0.032739189,0.0,0.0,0.031330288,0.193572864,2.531e-07,0.015911803,0.087401882,0.0,0.0,0.031341966,0.193826973,0.006787264,0.014270136,0.0,0.011417702,0.00995609,0.006110265,0.03039382,0.01004571,0.0,0.021678569,0.023225598,0.0,0.0,0.016457794,0.016524125,0.022174325,0.022273349,0.016780458,0.011857231,0.085360721,0.069146596,0.037780259,0.037603449,0.010515681,0.010160776,0.012175315,0.012033859,0.0,0.0,0.026128152,0.00659946,0.00707552,0.015997777,0.02066507,0.022859369,0.040644117,0.040794414,0.0,-0.002562597,0.040313747,0.072861508,-0.053388249,0.009733836,-0.000519442,0.019998275,0.009780216,0.000195581
2.255e-07,0.014616604,0.034492094,0.0,0.0,0.031394202,0.19704397,2.329e-07,0.014523909,0.085724384,0.0,0.0,0.031405933,0.197287902,0.006617604,0.014342199,0.0,0.011253072,0.009932347,0.006041443,0.030064669,0.009946965,0.0,0.02147449,0.023066824,0.0,0.0,0.016095011,0.016167557,0.021913707,0.022031002,0.01650486,0.011637335,0.083712146,0.06783545,0.037225213,0.037049148,0.01032888,0.009971915,0.011857864,0.011722399,0.0,0.0,0.025838709,0.007058273,0.00753147,0.015771529,0.020455239,0.022669779,0.0402954,0.040503856,0.0,-0.001326562,0.039255303,0.071505927,-0.052363996,0.008884329,-0.000465019,0.021069184,0.008930759,0.000188155
2.076e-07,0.011579316,0.036780626,0.0,0.0,0.031532496,0.200852737,2.143e-07,0.011491695,0.083457291,0.0,0.0,0.031544305,0.201080293,0.006460091,0.014414934,0.0,0.011111622,0.009925682,0.005983287,0.029758541,0.009845362,0.0,0.021274697,0.022973714,0.0,0.0,0.015727371,0.015807239,0.021653721,0.021787027,0.016243124,0.011441319,0.081694722,0.066293262,0.036666881,0.036497086,0.010159095,0.009799363,0.011550115,0.011421907,0.0,0.0,0.025575662,0.007520057,0.007989405,0.015565813,0.020269495,0.02251038,0.03994067,0.040218815,0.0,-4.7788e-05,0.03883138,0.069971956,-0.050979905,0.00702901,-0.000358189,0.022467446,0.007075188,0.000158951
1.91e-07,0.010125266,0.038161881,0.0,0.0,0.031694293,0.202576146,1.973e-07,0.010039792,0.082107097,0.0,0.0,0.031706315,0.202798426,0.006310173,0.014512355,0.0,0.010977115,0.009918469,0.005922021,0.029431555,0.0097518,0.0,0.021073654,0.022883637,0.0,0.0,0.015373767,0.015462851,0.021419965,0.021570157,0.015981102,0.011252348,0.079855919,0.064890482,0.036077432,0.035912335,0.010003217,0.009640509,0.011255303,0.011135812,0.0,0.0,0.02533536,0.007843072,0.008307319,0.015339458,0.0200994,0.022366691,0.039596424,0.039947197,0.0,0.001923386,0.037994829,0.067986049,-0.050155427,0.006140682,-0.000307863,0.023311323,0.006186855,0.000144213
1.758e-07,0.008375958,0.03929887,0.0,0.0,0.031862378,0.203885511,1.815e-07,0.008292629,0.081014842,0.0,0.0,0.03187456,0.204104826,0.006163754,0.014580601,0.0,0.010851095,0.009912745,0.005865618,0.029145727,0.009633788,0.0,0.020917038,0.022855129,0.0,0.0,0.015033332,0.015131518,0.02118372,0.021355059,0.015720975,0.011078342,0.078014754,0.063435406,0.035491906,0.035331294,0.009857203,0.009493168,0.010970469,0.010859696,0.0,0.0,0.025136923,0.008210106,0.008669904,0.015134814,0.019935099,0.022228668,0.039251916,0.039675962,0.0,0.003765653,0.036440965,0.066545077,-0.049488522,0.005071889,-0.0002509,0.024006002,0.005118057,0.000122853
1.618e-07,0.006923469,0.040323999,0.0,0.0,0.032013651,0.204756051,1.671e-07,0.006841898,0.080006763,0.0,0.0,0.032025941,0.204973906,0.006034118,0.01461049,0.0,0.010747264,0.009917592,0.00581419,0.028851593,0.009542043,0.0,0.020929467,0.022911891,0.0,0.0,0.014731376,0.014838645,0.020960517,0.02114944,0.015491718,0.010935566,0.076503888,0.06215433,0.034934189,0.034777768,0.009735116,0.009368054,0.0107034,0.010599566,0.0,0.0,0.024930464,0.008494549,0.00894952,0.014942221,0.019775111,0.02208689,0.038925208,0.039415997,0.0,0.005383806,0.034919572,0.06513755,-0.048872925,0.004184474,-0.000204427,0.024632311,0.00423059,0.000104199
